"close","high","low","open","startTime","time","volume"
1340.31,1426.4,1259.41,1317.565,"2021-01-07T00:00:00+00:00",1609977600000,19450716.78153
1326.5,1401.07,1153.18,1340.31,"2021-01-08T00:00:00+00:00",1610064000000,14374634.55978
1382.8,1414.8,1271.6,1326.5,"2021-01-09T00:00:00+00:00",1610150400000,10352698.8038
1352,1471.6,1257.4,1382.8,"2021-01-10T00:00:00+00:00",1610236800000,7918207.1847
1163.8,1358.3,985.7,1352,"2021-01-11T00:00:00+00:00",1610323200000,22226263.1456
1126.7,1238.7,1081.3,1164,"2021-01-12T00:00:00+00:00",1610409600000,2969851.4879
1217.6,1223.9,1053.6,1126.7,"2021-01-13T00:00:00+00:00",1610496000000,7447290.5618
1328.1,1343.3,1171.2,1217.6,"2021-01-14T00:00:00+00:00",1610582400000,7526749.415
1255.2,1366.1,1158,1328.1,"2021-01-15T00:00:00+00:00",1610668800000,5129576.0398
1323.9,1401,1237.3,1255.2,"2021-01-16T00:00:00+00:00",1610755200000,8436000.396
1324.1,1366.3,1244.2,1323.9,"2021-01-17T00:00:00+00:00",1610841600000,4761363.9899
1363,1367.7,1265.2,1324.1,"2021-01-18T00:00:00+00:00",1610928000000,3302751.1753
1469.4,1576.8,1356.6,1363,"2021-01-19T00:00:00+00:00",1611014400000,23741615.5834
1471.4,1518,1302.8,1469.4,"2021-01-20T00:00:00+00:00",1611100800000,14051727.0936
1158.7,1485.3,1130,1471.4,"2021-01-21T00:00:00+00:00",1611187200000,18350470.082
1302.7,1341.3,1083.3,1158.7,"2021-01-22T00:00:00+00:00",1611273600000,9947015.1141
1306.7,1350.1,1264.7,1303,"2021-01-23T00:00:00+00:00",1611360000000,3347508.7281
1483.1,1491.1,1293.4,1306.7,"2021-01-24T00:00:00+00:00",1611446400000,11331556.1118
1388.6,1595,1361.8,1483.1,"2021-01-25T00:00:00+00:00",1611532800000,44686042.5128
1436,1461.8,1301.6,1388.6,"2021-01-26T00:00:00+00:00",1611619200000,12029758.5106
1285.1,1443.8,1243.6,1436,"2021-01-27T00:00:00+00:00",1611705600000,5547707.8061
1401.4,1433.1,1262,1285.1,"2021-01-28T00:00:00+00:00",1611792000000,12082165.5149
1471.7,1557.6,1357,1401.4,"2021-01-29T00:00:00+00:00",1611878400000,23446651.3648
1462.3,1498.1,1390,1471.7,"2021-01-30T00:00:00+00:00",1611964800000,4764984.5299
1388.4,1465.8,1343.9,1462.3,"2021-01-31T00:00:00+00:00",1612051200000,5668352.3627
1464.2,1466.5,1331.2,1388.4,"2021-02-01T00:00:00+00:00",1612137600000,4610919.0552
1677.4,1720.1,1456.3,1464.2,"2021-02-02T00:00:00+00:00",1612224000000,46395612.4367
1833.3,1838.6,1666,1677.4,"2021-02-03T00:00:00+00:00",1612310400000,14179958.6434
1748.2,1873.9,1710,1833.3,"2021-02-04T00:00:00+00:00",1612396800000,9657166.4044
1885.6,1945.7,1744,1748.2,"2021-02-05T00:00:00+00:00",1612483200000,5022655.1625
1827.8,1912.8,1797,1885.6,"2021-02-06T00:00:00+00:00",1612569600000,16614899.8707
1722.9,1845.2,1584.2,1827.8,"2021-02-07T00:00:00+00:00",1612656000000,12786363.5313
1935.4,1953.2,1676,1722.9,"2021-02-08T00:00:00+00:00",1612742400000,12740709.8861
1950.5,2028.8,1879.2,1935.4,"2021-02-09T00:00:00+00:00",1612828800000,9771844.8168
1905.6,2042.3,1836,1950.5,"2021-02-10T00:00:00+00:00",1612915200000,7530868.857
1971.3,2010.8,1857.2,1905.6,"2021-02-11T00:00:00+00:00",1613001600000,18748473.1373
2052.3,2082.4,1917.7,1971.3,"2021-02-12T00:00:00+00:00",1613088000000,6608484.297
2002,2098.5,1941,2052.3,"2021-02-13T00:00:00+00:00",1613174400000,7867022.9816
1987.5,2062,1970.6,2002,"2021-02-14T00:00:00+00:00",1613260800000,4389150.5316
1955.9,2021.3,1815.9,1987.5,"2021-02-15T00:00:00+00:00",1613347200000,20094169.1294
1915.5,2036.7,1881.1,1955.9,"2021-02-16T00:00:00+00:00",1613433600000,10987757.2713
