"close","high","low","open","startTime","time","volume"
1364.7,1379.2,1197.55,1243.25,"2021-01-14T00:00:00+00:00",1610582400000,561581.3639
1283,1393.3,1185.3,1364.7,"2021-01-15T00:00:00+00:00",1610668800000,750260.045
1364.5,1442.4,1262.6,1283,"2021-01-16T00:00:00+00:00",1610755200000,373598.2713
1356.1,1399.7,1268.6,1364.5,"2021-01-17T00:00:00+00:00",1610841600000,255268.2017
1397.6,1405.4,1291.3,1356.1,"2021-01-18T00:00:00+00:00",1610928000000,244378.9876
1513.7,1629.1,1391,1397.6,"2021-01-19T00:00:00+00:00",1611014400000,1850521.8111
1508.1,1562.8,1330.9,1513.7,"2021-01-20T00:00:00+00:00",1611100800000,1456408.5404
1199.1,1520.2,1158.8,1508.1,"2021-01-21T00:00:00+00:00",1611187200000,2482856.8185
1339.7,1378,1118.6,1199.1,"2021-01-22T00:00:00+00:00",1611273600000,577131.3246
1348.2,1394.4,1301.5,1339.7,"2021-01-23T00:00:00+00:00",1611360000000,187480.3903
1532.8,1535.2,1338.3,1348.2,"2021-01-24T00:00:00+00:00",1611446400000,362456.7051
1423.1,1636.6,1395.8,1532.8,"2021-01-25T00:00:00+00:00",1611532800000,12401497.6902
1468.6,1490.2,1334.8,1423.1,"2021-01-26T00:00:00+00:00",1611619200000,2116333.3915
1310.8,1477.2,1273.8,1468.6,"2021-01-27T00:00:00+00:00",1611705600000,1446824.4427
1427.7,1463.1,1287.3,1310.8,"2021-01-28T00:00:00+00:00",1611792000000,551886.0954
1512.8,1601.8,1385.7,1427.7,"2021-01-29T00:00:00+00:00",1611878400000,1674035.4178
1499.1,1536.2,1420.5,1512.8,"2021-01-30T00:00:00+00:00",1611964800000,510367.9013
1419.1,1499.1,1377.8,1499.1,"2021-01-31T00:00:00+00:00",1612051200000,340284.2486
1495.4,1499.9,1368.2,1419.1,"2021-02-01T00:00:00+00:00",1612137600000,227890.8449
1710.5,1749.2,1492.4,1495.4,"2021-02-02T00:00:00+00:00",1612224000000,6402009.4617
1879,1885.2,1710.5,1710.5,"2021-02-03T00:00:00+00:00",1612310400000,1031167.6287
1795.1,1919.2,1750.8,1879,"2021-02-04T00:00:00+00:00",1612396800000,1695570.1911
1938.4,1994,1788.9,1795,"2021-02-05T00:00:00+00:00",1612483200000,1882591.7651
1894.6,1963.2,1849.6,1938.4,"2021-02-06T00:00:00+00:00",1612569600000,1143438.9263
1772.9,1911.1,1640,1894.6,"2021-02-07T00:00:00+00:00",1612656000000,2837132.1611
2000.6,2027.1,1726,1772.9,"2021-02-08T00:00:00+00:00",1612742400000,2496405.9618
2008.3,2096.3,1945.6,2000.6,"2021-02-09T00:00:00+00:00",1612828800000,985530.8966
1961.7,2106.6,1893.2,2008.3,"2021-02-10T00:00:00+00:00",1612915200000,701243.1224
2024.6,2060.6,1910.6,1961.7,"2021-02-11T00:00:00+00:00",1613001600000,786748.4511
2110.2,2135.6,1976,2025,"2021-02-12T00:00:00+00:00",1613088000000,1376598.9634
2058.8,2158.6,2000,2110.2,"2021-02-13T00:00:00+00:00",1613174400000,4820902.4173
2050.4,2125.7,2031.5,2058.8,"2021-02-14T00:00:00+00:00",1613260800000,1141029.4847
2032,2096.1,1867.7,2050.4,"2021-02-15T00:00:00+00:00",1613347200000,3071242.7634
1984.1,2116.9,1952.4,2032,"2021-02-16T00:00:00+00:00",1613433600000,1596811.461
