"close","high","low","open","startTime","time","volume"
10686.75,10724.75,10660,10707.25,"2019-07-20T12:00:00+00:00",1563624000000,0
10669.75,10926.75,10627.75,10686.75,"2019-07-20T13:00:00+00:00",1563627600000,104503.76515
10743.5,10750.25,10667.25,10669.75,"2019-07-20T14:00:00+00:00",1563631200000,0
10781.75,10809.5,10696.5,10743.5,"2019-07-20T15:00:00+00:00",1563634800000,0
10987,11012.5,10740.25,10781.75,"2019-07-20T16:00:00+00:00",1563638400000,21954.451325
11038.25,11165.75,10939.25,10955.75,"2019-07-20T17:00:00+00:00",1563642000000,20054.649225
11061,11095.75,11038.25,11038.25,"2019-07-20T18:00:00+00:00",1563645600000,0
11053.25,11075,11009.5,11068.25,"2019-07-20T19:00:00+00:00",1563649200000,0
11055,11077.5,11020.25,11053.25,"2019-07-20T20:00:00+00:00",1563652800000,0
11079.5,11079.5,11020.75,11055,"2019-07-20T21:00:00+00:00",1563656400000,0
11115,11116.75,11049.25,11079.5,"2019-07-20T22:00:00+00:00",1563660000000,0
10858.25,11204.5,10755.5,11115,"2019-07-20T23:00:00+00:00",1563663600000,0
10901.5,10943,10784.5,10858.25,"2019-07-21T00:00:00+00:00",1563667200000,0
10908.5,10951,10871.5,10901.5,"2019-07-21T01:00:00+00:00",1563670800000,0
10769,10912,10752.25,10908.5,"2019-07-21T02:00:00+00:00",1563674400000,0
10699.5,10770.75,10668.25,10769,"2019-07-21T03:00:00+00:00",1563678000000,0
10764,10794.5,10670.75,10699.5,"2019-07-21T04:00:00+00:00",1563681600000,0
10699.75,10778.75,10683,10764,"2019-07-21T05:00:00+00:00",1563685200000,0
10703.5,10753.5,10665.75,10699.75,"2019-07-21T06:00:00+00:00",1563688800000,0
10709.25,10761.25,10683.5,10703.5,"2019-07-21T07:00:00+00:00",1563692400000,0
10779.75,10841,10580,10709.25,"2019-07-21T08:00:00+00:00",1563696000000,0
10781.25,10840.75,10775.75,10779.75,"2019-07-21T09:00:00+00:00",1563699600000,0
10652.5,10784.25,10610.75,10781.25,"2019-07-21T10:00:00+00:00",1563703200000,0
10681.75,10722.5,10616.75,10653.75,"2019-07-21T11:00:00+00:00",1563706800000,0
10674,10703.5,10632.5,10681.75,"2019-07-21T12:00:00+00:00",1563710400000,0
10648,10714,10601.5,10674,"2019-07-21T13:00:00+00:00",1563714000000,0
10502.5,10675,10439.5,10648,"2019-07-21T14:00:00+00:00",1563717600000,21216.5
10544.25,10573.25,10445.75,10502.5,"2019-07-21T15:00:00+00:00",1563721200000,0
10467.75,10580.75,10463.5,10544.25,"2019-07-21T16:00:00+00:00",1563724800000,0
10519.75,10552.25,10418,10465,"2019-07-21T17:00:00+00:00",1563728400000,0
10591.25,10622.5,10488,10519.75,"2019-07-21T18:00:00+00:00",1563732000000,105192.5
10504,10606.75,10439.5,10591.25,"2019-07-21T19:00:00+00:00",1563735600000,201.7632
10599.75,10621.5,10482.25,10504,"2019-07-21T20:00:00+00:00",1563739200000,202.368
10672.25,10698.25,10590.5,10599.75,"2019-07-21T21:00:00+00:00",1563742800000,0
10670.75,10760.25,10627.25,10672.25,"2019-07-21T22:00:00+00:00",1563746400000,21379
10706.25,10754.5,10646.75,10670.75,"2019-07-21T23:00:00+00:00",1563750000000,0
10715.75,10799.25,10674,10706.25,"2019-07-22T00:00:00+00:00",1563753600000,8595.6
10696,10731.75,10670,10715.75,"2019-07-22T01:00:00+00:00",1563757200000,0
10737.5,10745.25,10673.5,10694,"2019-07-22T02:00:00+00:00",1563760800000,0
10745.75,10767,10713.75,10737.5,"2019-07-22T03:00:00+00:00",1563764400000,30049.226775
10686.5,10772.25,10653.75,10745.75,"2019-07-22T04:00:00+00:00",1563768000000,42767
10706.5,10734.25,10649,10686.5,"2019-07-22T05:00:00+00:00",1563771600000,22911.033
10732,10778.5,10706.5,10706.5,"2019-07-22T06:00:00+00:00",1563775200000,20354.324
10732.25,10749.75,10707.25,10730.25,"2019-07-22T07:00:00+00:00",1563778800000,580091.002575
10690.5,10753,10670,10733.75,"2019-07-22T08:00:00+00:00",1563782400000,10.6975
10589.75,10697.5,10562.25,10690.5,"2019-07-22T09:00:00+00:00",1563786000000,0
10620.75,10640.25,10533,10581.5,"2019-07-22T10:00:00+00:00",1563789600000,86388.675
10691.75,10741.75,10571.5,10620.75,"2019-07-22T11:00:00+00:00",1563793200000,0
10662.5,10713.75,10586.5,10691.75,"2019-07-22T12:00:00+00:00",1563796800000,0
10625,10676.25,10597.5,10657,"2019-07-22T13:00:00+00:00",1563800400000,0
10325,10667.25,10281.25,10625,"2019-07-22T14:00:00+00:00",1563804000000,0
10347.75,10471.5,10293.75,10325,"2019-07-22T15:00:00+00:00",1563807600000,0
10348.75,10408.75,10333,10347.75,"2019-07-22T16:00:00+00:00",1563811200000,2597.0625
10463,10526.5,10302.5,10348.75,"2019-07-22T17:00:00+00:00",1563814800000,0
