"close","high","low","open","startTime","time","volume"
10448.5,10456.25,10425.25,10430.5,"2020-09-11T18:00:00+00:00",1599847200000,999.02
10625.5,10643,10424.5,10448.5,"2020-09-11T19:00:00+00:00",1599850800000,2292024.466
10638.5,10642,10613.5,10625.5,"2020-09-11T20:00:00+00:00",1599854400000,53210
10647,10649,10630.5,10638.5,"2020-09-11T21:00:00+00:00",1599858000000,356.6745
10680.5,10712.5,10647,10647,"2020-09-11T22:00:00+00:00",1599861600000,21618.93175
10700,10712,10662,10680.5,"2020-09-11T23:00:00+00:00",1599865200000,21630.05
10665,10708.5,10646.5,10701,"2020-09-12T00:00:00+00:00",1599868800000,0
10683,10700,10663.5,10665,"2020-09-12T01:00:00+00:00",1599872400000,0
10654,10688,10640.5,10683,"2020-09-12T02:00:00+00:00",1599876000000,68796.15
10665,10679,10635.5,10654,"2020-09-12T03:00:00+00:00",1599879600000,224013
10678,10683.5,10659,10665,"2020-09-12T04:00:00+00:00",1599883200000,0
10684,10690,10673,10678,"2020-09-12T05:00:00+00:00",1599886800000,1021.3904
10655,10684,10647,10684,"2020-09-12T06:00:00+00:00",1599890400000,0
10667.5,10679.5,10639.5,10655,"2020-09-12T07:00:00+00:00",1599894000000,0
10648.5,10669.5,10641.5,10667.5,"2020-09-12T08:00:00+00:00",1599897600000,1702.88
10674,10676.5,10642,10648.5,"2020-09-12T09:00:00+00:00",1599901200000,0
10659.5,10678.5,10645,10674,"2020-09-12T10:00:00+00:00",1599904800000,4517.5879
10663,10668,10650,10659.5,"2020-09-12T11:00:00+00:00",1599908400000,15098.56975
10636.5,10663.5,10628.5,10663,"2020-09-12T12:00:00+00:00",1599912000000,27476.0341
10608.5,10643.5,10583,10636.5,"2020-09-12T13:00:00+00:00",1599915600000,19161.21605
10668.5,10678.5,10593.5,10608.5,"2020-09-12T14:00:00+00:00",1599919200000,29568.75045
10689,10704.5,10664,10667.5,"2020-09-12T15:00:00+00:00",1599922800000,5644.38065
10694,10698.5,10677.5,10689,"2020-09-12T16:00:00+00:00",1599926400000,1246.2208
10701.5,10701.5,10681,10694,"2020-09-12T17:00:00+00:00",1599930000000,2351.77
10814,10833,10700,10701.5,"2020-09-12T18:00:00+00:00",1599933600000,37002.03755
10823,10824,10787.5,10814,"2020-09-12T19:00:00+00:00",1599937200000,6915.9098
10794.5,10832,10791.5,10823,"2020-09-12T20:00:00+00:00",1599940800000,84666.63815
10808.5,10821.5,10782,10794.5,"2020-09-12T21:00:00+00:00",1599944400000,1801.6368
10795,10814.5,10771,10808.5,"2020-09-12T22:00:00+00:00",1599948000000,72.3173
10798,10807,10773,10795,"2020-09-12T23:00:00+00:00",1599951600000,683.8482
10788,10802.5,10772,10799,"2020-09-13T00:00:00+00:00",1599955200000,2825.3772
10794,10801,10760,10788,"2020-09-13T01:00:00+00:00",1599958800000,717593.6236
10799.5,10814.5,10791.5,10792.5,"2020-09-13T02:00:00+00:00",1599962400000,2418.302
10926,10939.5,10798.5,10799.5,"2020-09-13T03:00:00+00:00",1599966000000,6501.01595
10913.5,10963,10904,10926,"2020-09-13T04:00:00+00:00",1599969600000,1615.9838
10910,10917.5,10899,10913.5,"2020-09-13T05:00:00+00:00",1599973200000,0
10893,10918.5,10893,10910,"2020-09-13T06:00:00+00:00",1599976800000,263.6106
10910.5,10926.5,10893,10893,"2020-09-13T07:00:00+00:00",1599980400000,849.41365
10910.5,10929,10899,10911.5,"2020-09-13T08:00:00+00:00",1599984000000,2181.725
10867.5,10920,10844,10910.5,"2020-09-13T09:00:00+00:00",1599987600000,1917.3509
10823.5,10867.5,10805,10867.5,"2020-09-13T10:00:00+00:00",1599991200000,542630.9188
10681,10837,10665.5,10823.5,"2020-09-13T11:00:00+00:00",1599994800000,1443909.5816
10663,10717,10648.5,10681,"2020-09-13T12:00:00+00:00",1599998400000,640.41
10698,10713.5,10628.5,10663,"2020-09-13T13:00:00+00:00",1600002000000,325829.99
10689,10701,10674,10698,"2020-09-13T14:00:00+00:00",1600005600000,132690.6031
10639,10699,10634,10689,"2020-09-13T15:00:00+00:00",1600009200000,156115.18115
10598,10639,10579,10639,"2020-09-13T16:00:00+00:00",1600012800000,305461.652
10611.5,10615.5,10548,10598,"2020-09-13T17:00:00+00:00",1600016400000,187083.75195
