"close","high","low","open","startTime","time","volume"
19321,19664.5,18933.5,18961.5,"2020-11-29T13:00:00+00:00",1606654800000,3831801.98945
19315.5,19903.5,19313,19321,"2020-11-29T14:00:00+00:00",1606658400000,3237694.11725
19295,19364,19216,19315.5,"2020-11-29T15:00:00+00:00",1606662000000,575790.4463
19248,19321.5,19094.5,19295,"2020-11-29T16:00:00+00:00",1606665600000,326499.78305
19258,19305,19216,19248,"2020-11-29T17:00:00+00:00",1606669200000,19269.11875
19260,19273.5,19195,19256,"2020-11-29T18:00:00+00:00",1606672800000,0
19192,19270.5,19152,19260,"2020-11-29T19:00:00+00:00",1606676400000,0
19355.5,19376,19169.5,19192,"2020-11-29T20:00:00+00:00",1606680000000,385.985
19434.5,19512.5,19344,19355.5,"2020-11-29T21:00:00+00:00",1606683600000,10114.42
19243.5,19449.5,19147.5,19434.5,"2020-11-29T22:00:00+00:00",1606687200000,926803.0515
19301,19345.5,19204.5,19242,"2020-11-29T23:00:00+00:00",1606690800000,21912.729
19621,19644,19301,19301,"2020-11-30T00:00:00+00:00",1606694400000,425056.31655
19663,19736,19540,19621,"2020-11-30T01:00:00+00:00",1606698000000,10017.44
19671,19701.5,19539.5,19663,"2020-11-30T02:00:00+00:00",1606701600000,881417.5251
19741,19743.5,19585.5,19671,"2020-11-30T03:00:00+00:00",1606705200000,161725.26695
19669,19785.5,19611,19741,"2020-11-30T04:00:00+00:00",1606708800000,44972.793
19694,19803.5,19639,19669,"2020-11-30T05:00:00+00:00",1606712400000,219518.5179
19670,19718,19640,19694,"2020-11-30T06:00:00+00:00",1606716000000,26719.4595
19797.5,19834.5,19666,19670,"2020-11-30T07:00:00+00:00",1606719600000,1426.9914
19602.5,19804.5,19533,19797.5,"2020-11-30T08:00:00+00:00",1606723200000,7502.0748
19599.5,19662,19477,19602.5,"2020-11-30T09:00:00+00:00",1606726800000,391394.8764
19651.5,19732,19579,19599.5,"2020-11-30T10:00:00+00:00",1606730400000,13364.6864
19774,19831.5,19651.5,19651.5,"2020-11-30T11:00:00+00:00",1606734000000,198.08
20043.5,20043.5,19775,19787,"2020-11-30T12:00:00+00:00",1606737600000,26903.6374
20469,20528.5,19985.5,20043.5,"2020-11-30T13:00:00+00:00",1606741200000,2204190.93725
21305,21647.5,20457.5,20469,"2020-11-30T14:00:00+00:00",1606744800000,10852911.6776
21083.5,21613,20969.5,21305,"2020-11-30T15:00:00+00:00",1606748400000,209015.85385
21005,21416.5,20903.5,21083.5,"2020-11-30T16:00:00+00:00",1606752000000,224190.59985
21098,21212,20729.5,21005,"2020-11-30T17:00:00+00:00",1606755600000,50986.1133
20828,21192.5,20828,21098,"2020-11-30T18:00:00+00:00",1606759200000,2388807.1752
20799.5,20978.5,20747,20828,"2020-11-30T19:00:00+00:00",1606762800000,3226239.7012
20854.5,20935.5,20745,20799.5,"2020-11-30T20:00:00+00:00",1606766400000,3991538.6081
20824,20970.5,20767,20844.5,"2020-11-30T21:00:00+00:00",1606770000000,157667.86395
20968.5,20985.5,20682,20824,"2020-11-30T22:00:00+00:00",1606773600000,2249.73925
21212,21281,20894,20968.5,"2020-11-30T23:00:00+00:00",1606777200000,8378.49505
21048.5,21251.5,20983.5,21212,"2020-12-01T00:00:00+00:00",1606780800000,916117.1757
21025,21114,20897,21048.5,"2020-12-01T01:00:00+00:00",1606784400000,963382.1167
21122,21153,20972,21025,"2020-12-01T02:00:00+00:00",1606788000000,312482.32445
20800,21131,20800,21122,"2020-12-01T03:00:00+00:00",1606791600000,29425.76955
20826,20962,20800,20800,"2020-12-01T04:00:00+00:00",1606795200000,17631.43105
20986.5,21015,20758.5,20829.5,"2020-12-01T05:00:00+00:00",1606798800000,37762.2788
20860.5,21032.5,20842.5,20986.5,"2020-12-01T06:00:00+00:00",1606802400000,43117.14885
20995.5,21060,20814,20860.5,"2020-12-01T07:00:00+00:00",1606806000000,39980.6987
21002,21099.5,20966.5,20995.5,"2020-12-01T08:00:00+00:00",1606809600000,54920.5782
21085,21094,20946.5,21002,"2020-12-01T09:00:00+00:00",1606813200000,39111.5686
21355,21417.5,21078.5,21085,"2020-12-01T10:00:00+00:00",1606816800000,134086.6597
20900,21570,20456,21353.5,"2020-12-01T11:00:00+00:00",1606820400000,2588350.9481
19864,20950,19675,20900,"2020-12-01T12:00:00+00:00",1606824000000,1651807.6137
20005,20098,19313.5,19864,"2020-12-01T13:00:00+00:00",1606827600000,1529489.50405
20569,20629,19851,20005,"2020-12-01T14:00:00+00:00",1606831200000,413669.0575
20618,20779.5,20455.5,20569,"2020-12-01T15:00:00+00:00",1606834800000,200089.1946
20326,20654.5,20186.5,20583,"2020-12-01T16:00:00+00:00",1606838400000,78549.8768
20298,20361.5,19848,20326,"2020-12-01T17:00:00+00:00",1606842000000,352486.66125
19901.5,20300.5,19881.5,20298,"2020-12-01T18:00:00+00:00",1606845600000,609699.4096
20289.5,20350.5,19898,19901.5,"2020-12-01T19:00:00+00:00",1606849200000,267514.3551
20195,20368.5,20051,20289.5,"2020-12-01T20:00:00+00:00",1606852800000,663812.9684
20230,20431,20134,20195,"2020-12-01T21:00:00+00:00",1606856400000,124333.4901
20098,20350,20000,20230,"2020-12-01T22:00:00+00:00",1606860000000,236906.44915
19955,20098,19851.5,20098,"2020-12-01T23:00:00+00:00",1606863600000,514931.35335
19966,20009.5,19466,19942,"2020-12-02T00:00:00+00:00",1606867200000,294658.00795
19998,20139,19830.5,19966,"2020-12-02T01:00:00+00:00",1606870800000,54941.21565
19818,20040.5,19790,19998,"2020-12-02T02:00:00+00:00",1606874400000,28605.41035
19714,19935,19583.5,19818,"2020-12-02T03:00:00+00:00",1606878000000,200204.6197
19594.5,19814,19404.5,19714,"2020-12-02T04:00:00+00:00",1606881600000,487778.81775
19757.5,19757.5,19516,19583,"2020-12-02T05:00:00+00:00",1606885200000,100543.295
20041,20078.5,19725.5,19757.5,"2020-12-02T06:00:00+00:00",1606888800000,450533.37185
20245.5,20286,19973,20041,"2020-12-02T07:00:00+00:00",1606892400000,53889.67
20425,20518,20220,20255.5,"2020-12-02T08:00:00+00:00",1606896000000,56191.30105
20301.5,20558.5,20289.5,20425,"2020-12-02T09:00:00+00:00",1606899600000,457749.8835
20381,20483,20281.5,20301.5,"2020-12-02T10:00:00+00:00",1606903200000,1670727.62405
20381,20461.5,20295.5,20381,"2020-12-02T11:00:00+00:00",1606906800000,0
20183,20381,20045,20381,"2020-12-02T12:00:00+00:00",1606910400000,108114.29875
20441,20544,20155,20183,"2020-12-02T13:00:00+00:00",1606914000000,38784.91915
20192.5,20491.5,20136,20441,"2020-12-02T14:00:00+00:00",1606917600000,191737.0226
20138.5,20253.5,20005,20192.5,"2020-12-02T15:00:00+00:00",1606921200000,69343.49735
20113,20301,20034.5,20138.5,"2020-12-02T16:00:00+00:00",1606924800000,14686.1878
20216.5,20279.5,20078.5,20113,"2020-12-02T17:00:00+00:00",1606928400000,43486.4646
20248,20324,20148,20216.5,"2020-12-02T18:00:00+00:00",1606932000000,140931.69275
20363,20367,20205.5,20248,"2020-12-02T19:00:00+00:00",1606935600000,47176.5983
20329,20400,20280.5,20363,"2020-12-02T20:00:00+00:00",1606939200000,53758.84385
20380,20396.5,20288,20329,"2020-12-02T21:00:00+00:00",1606942800000,69547.1262
20425.5,20540,20372,20380,"2020-12-02T22:00:00+00:00",1606946400000,610876.6835
20492.5,20604,20404.5,20425.5,"2020-12-02T23:00:00+00:00",1606950000000,3682.17
20487.5,20627,20483,20492.5,"2020-12-03T00:00:00+00:00",1606953600000,687445.8129
20279,20490,20212.5,20487.5,"2020-12-03T01:00:00+00:00",1606957200000,626394.2874
20323.5,20367.5,20215.5,20279,"2020-12-03T02:00:00+00:00",1606960800000,499.00375
