"close","high","low","open","startTime","time","volume"
1221.7,1222.65,1197.55,1210.2,"2021-01-14T04:00:00+00:00",1610596800000,0
1220,1234.1,1208.8,1221.7,"2021-01-14T05:00:00+00:00",1610600400000,91958.8834
1232.4,1237,1216.2,1220,"2021-01-14T06:00:00+00:00",1610604000000,9871.8735
1262.9,1277.4,1228.8,1232.4,"2021-01-14T07:00:00+00:00",1610607600000,33111.0041
1272.6,1294.3,1262.3,1262.9,"2021-01-14T08:00:00+00:00",1610611200000,25230.2619
1264.6,1275,1258.8,1272.6,"2021-01-14T09:00:00+00:00",1610614800000,8817.1113
1285.7,1286.7,1262,1264.6,"2021-01-14T10:00:00+00:00",1610618400000,22835.7482
1282.3,1293.3,1274.9,1285.7,"2021-01-14T11:00:00+00:00",1610622000000,24026.8539
1288.7,1289.8,1264.1,1282.3,"2021-01-14T12:00:00+00:00",1610625600000,34357.8261
1318.6,1319.2,1284.3,1288.7,"2021-01-14T13:00:00+00:00",1610629200000,37336.7962
1340.9,1343.2,1310.7,1318.6,"2021-01-14T14:00:00+00:00",1610632800000,33154.6365
1341.3,1353.5,1327.1,1340.9,"2021-01-14T15:00:00+00:00",1610636400000,48868.2207
1355.9,1379.2,1337,1341.3,"2021-01-14T16:00:00+00:00",1610640000000,35302.9389
1347.8,1371.3,1346.3,1355.9,"2021-01-14T17:00:00+00:00",1610643600000,46994.7308
1334.8,1355.7,1329.2,1347.8,"2021-01-14T18:00:00+00:00",1610647200000,9927.3785
1359.3,1368.8,1334.8,1334.8,"2021-01-14T19:00:00+00:00",1610650800000,20421.3198
1332.4,1362.8,1332.3,1359.3,"2021-01-14T20:00:00+00:00",1610654400000,6718.7489
1315.8,1346.6,1282.9,1332.4,"2021-01-14T21:00:00+00:00",1610658000000,43702.0623
1323.4,1328.6,1303.9,1315.8,"2021-01-14T22:00:00+00:00",1610661600000,20905.4231
1364.7,1368,1323.4,1323.4,"2021-01-14T23:00:00+00:00",1610665200000,8039.5458
1374.4,1392.7,1357.8,1364.7,"2021-01-15T00:00:00+00:00",1610668800000,71071.9521
1367.3,1393.3,1365.4,1374.4,"2021-01-15T01:00:00+00:00",1610672400000,17313.4491
1376.2,1382.8,1354.9,1367.3,"2021-01-15T02:00:00+00:00",1610676000000,11326.5014
1348.4,1378.7,1334,1376.2,"2021-01-15T03:00:00+00:00",1610679600000,15911.8897
1337.7,1352.6,1336.8,1348.4,"2021-01-15T04:00:00+00:00",1610683200000,11641.4966
1312.6,1359.3,1311.4,1337.7,"2021-01-15T05:00:00+00:00",1610686800000,18267.0467
1324.6,1324.6,1301.4,1312.6,"2021-01-15T06:00:00+00:00",1610690400000,33089.4149
1376.1,1378.4,1315.7,1324.6,"2021-01-15T07:00:00+00:00",1610694000000,39053.7721
1349.5,1384.7,1348,1376.1,"2021-01-15T08:00:00+00:00",1610697600000,33067.8664
1371.5,1376.7,1338.3,1349.5,"2021-01-15T09:00:00+00:00",1610701200000,14992.0248
1375.2,1380.9,1360.3,1371.5,"2021-01-15T10:00:00+00:00",1610704800000,28572.1166
1361.1,1382.6,1355,1375.2,"2021-01-15T11:00:00+00:00",1610708400000,40581.0177
1360.4,1366.1,1328.9,1361.1,"2021-01-15T12:00:00+00:00",1610712000000,52000.5634
1363.1,1369.9,1345.5,1360.4,"2021-01-15T13:00:00+00:00",1610715600000,49861.0845
1331.9,1369.9,1316,1363.1,"2021-01-15T14:00:00+00:00",1610719200000,45118.1035
1268.7,1331.9,1250,1331.9,"2021-01-15T15:00:00+00:00",1610722800000,50789.9498
1285.6,1290.3,1185.3,1268.7,"2021-01-15T16:00:00+00:00",1610726400000,71499.4055
1279.2,1285.7,1242.4,1285.6,"2021-01-15T17:00:00+00:00",1610730000000,19654.0835
1252.6,1289.9,1242.5,1279.2,"2021-01-15T18:00:00+00:00",1610733600000,15779.5611
1244.6,1282.1,1244.4,1252.6,"2021-01-15T19:00:00+00:00",1610737200000,25725.2314
1248.5,1253.1,1220.5,1244.6,"2021-01-15T20:00:00+00:00",1610740800000,31096.1992
1270.2,1282,1242.4,1248.5,"2021-01-15T21:00:00+00:00",1610744400000,10080.1453
1278.2,1298.8,1263.3,1270.2,"2021-01-15T22:00:00+00:00",1610748000000,11477.7458
1283,1292.3,1269.6,1278.2,"2021-01-15T23:00:00+00:00",1610751600000,32289.4239
1310.2,1328.6,1283,1283,"2021-01-16T00:00:00+00:00",1610755200000,12525.2558
1301,1318.9,1290.8,1310.2,"2021-01-16T01:00:00+00:00",1610758800000,19123.3653
1283.8,1311.1,1279.6,1301,"2021-01-16T02:00:00+00:00",1610762400000,13864.7279
1296.6,1305.5,1283.4,1283.8,"2021-01-16T03:00:00+00:00",1610766000000,10227.2494
1308.4,1308.7,1284,1296.6,"2021-01-16T04:00:00+00:00",1610769600000,11389.8858
1277.3,1308.4,1262.6,1308.4,"2021-01-16T05:00:00+00:00",1610773200000,6964.06
1286.2,1290.7,1273.1,1277.3,"2021-01-16T06:00:00+00:00",1610776800000,512.92
1296,1304.2,1283.6,1286.2,"2021-01-16T07:00:00+00:00",1610780400000,2068.18
1335,1336.4,1292.5,1296,"2021-01-16T08:00:00+00:00",1610784000000,4506.14
1336.5,1336.5,1329,1335,"2021-01-16T09:00:00+00:00",1610787600000,2396.86
1334.1,1348.2,1331.2,1336.5,"2021-01-16T10:00:00+00:00",1610791200000,266.3
1344.2,1349.9,1330.6,1334.1,"2021-01-16T11:00:00+00:00",1610794800000,10555.2928
1344.1,1373.7,1319.5,1344.2,"2021-01-16T12:00:00+00:00",1610798400000,12910.4456
1364.7,1380.7,1343.2,1344.1,"2021-01-16T13:00:00+00:00",1610802000000,30966.329
1371.6,1379.9,1351.5,1364.7,"2021-01-16T14:00:00+00:00",1610805600000,6297.88
1433.2,1433.2,1369.1,1371.6,"2021-01-16T15:00:00+00:00",1610809200000,4421.74
1419.2,1442.4,1410,1433.2,"2021-01-16T16:00:00+00:00",1610812800000,9105.536
1404.4,1423.5,1397.7,1419.2,"2021-01-16T17:00:00+00:00",1610816400000,12187.9261
1365.3,1405.1,1365.3,1404.4,"2021-01-16T18:00:00+00:00",1610820000000,12215.1742
1391.1,1404.6,1362.6,1365.3,"2021-01-16T19:00:00+00:00",1610823600000,150672.0954
1411.3,1422.5,1382.8,1391.1,"2021-01-16T20:00:00+00:00",1610827200000,6174.02
1368.4,1414.6,1358.3,1411.3,"2021-01-16T21:00:00+00:00",1610830800000,6102.5
1368.5,1370.8,1328.6,1368.4,"2021-01-16T22:00:00+00:00",1610834400000,17846.06
1364.5,1374.5,1345.5,1368.5,"2021-01-16T23:00:00+00:00",1610838000000,10298.328
