"close","high","low","open","startTime","time","volume"
1252.9,1252.9,1223.65,1236.15,"2021-01-14T04:00:00+00:00",1610596800000,200139.5725
1240.6,1252.9,1236.5,1252.9,"2021-01-14T05:00:00+00:00",1610600400000,99734.2335
1258,1263.8,1239.7,1240.6,"2021-01-14T06:00:00+00:00",1610604000000,87038.3387
1294.9,1310.2,1253.6,1258,"2021-01-14T07:00:00+00:00",1610607600000,163403.6443
1298.9,1315.8,1292,1294.9,"2021-01-14T08:00:00+00:00",1610611200000,7537.4899
1290.5,1300.6,1284.2,1298.9,"2021-01-14T09:00:00+00:00",1610614800000,0
1310.9,1312.3,1287.8,1290.5,"2021-01-14T10:00:00+00:00",1610618400000,8319.2562
1305.8,1320.9,1299.8,1310.9,"2021-01-14T11:00:00+00:00",1610622000000,17672.8226
1309.9,1311.9,1287.5,1305.8,"2021-01-14T12:00:00+00:00",1610625600000,18150.03
1341.2,1347.8,1308.9,1309.9,"2021-01-14T13:00:00+00:00",1610629200000,22039.3081
1359.7,1369.4,1334.5,1341.2,"2021-01-14T14:00:00+00:00",1610632800000,90831.1121
1359.7,1373.8,1348.8,1359.7,"2021-01-14T15:00:00+00:00",1610636400000,18966.3261
1385.9,1399.1,1359.7,1359.7,"2021-01-14T16:00:00+00:00",1610640000000,20763.7379
1372.9,1395.3,1369.2,1385.9,"2021-01-14T17:00:00+00:00",1610643600000,37521.5659
1357.3,1378.7,1351.6,1372.9,"2021-01-14T18:00:00+00:00",1610647200000,28658.092
1378.4,1381,1357.3,1357.3,"2021-01-14T19:00:00+00:00",1610650800000,34727.2389
1354.5,1381.7,1353.5,1378.4,"2021-01-14T20:00:00+00:00",1610654400000,4251.5166
1335.5,1367.9,1307.4,1354.5,"2021-01-14T21:00:00+00:00",1610658000000,23124.7718
1348.3,1351,1321.2,1335.9,"2021-01-14T22:00:00+00:00",1610661600000,51602.5107
1385.7,1385.7,1345.9,1348.3,"2021-01-14T23:00:00+00:00",1610665200000,14977.9352
1398.3,1416.1,1383.4,1385.7,"2021-01-15T00:00:00+00:00",1610668800000,55619.8849
1394.2,1418,1388.8,1398.3,"2021-01-15T01:00:00+00:00",1610672400000,13484.6871
1406.1,1413.5,1381.4,1394.2,"2021-01-15T02:00:00+00:00",1610676000000,66078.0901
1370.2,1408.2,1352.3,1406.1,"2021-01-15T03:00:00+00:00",1610679600000,122906.936
1371.5,1375.7,1358.6,1370.4,"2021-01-15T04:00:00+00:00",1610683200000,3821.2484
1329.4,1385,1323.6,1371.5,"2021-01-15T05:00:00+00:00",1610686800000,45505.7346
1344.8,1345,1308.9,1328.1,"2021-01-15T06:00:00+00:00",1610690400000,136203.7397
1399.4,1400.1,1334.7,1344.8,"2021-01-15T07:00:00+00:00",1610694000000,74728.5385
1371.9,1409.1,1368.1,1399.4,"2021-01-15T08:00:00+00:00",1610697600000,8142.5717
1395.7,1404,1361.9,1371.9,"2021-01-15T09:00:00+00:00",1610701200000,8424.3388
1397.6,1401.3,1385.9,1395.7,"2021-01-15T10:00:00+00:00",1610704800000,10214.1136
1388,1400.4,1376.5,1397.6,"2021-01-15T11:00:00+00:00",1610708400000,4870.6414
1381.1,1392.3,1352,1388,"2021-01-15T12:00:00+00:00",1610712000000,7921.2112
1388.7,1391,1373.3,1381.3,"2021-01-15T13:00:00+00:00",1610715600000,656.6178
1371.2,1403.6,1356.5,1388.7,"2021-01-15T14:00:00+00:00",1610719200000,1714566.3804
1296,1371.2,1284.8,1371.2,"2021-01-15T15:00:00+00:00",1610722800000,51086.116
1320,1321.8,1220,1296,"2021-01-15T16:00:00+00:00",1610726400000,16909.3572
1305.7,1321.4,1285.5,1320,"2021-01-15T17:00:00+00:00",1610730000000,12163.9906
1284.4,1331.2,1275.5,1305.7,"2021-01-15T18:00:00+00:00",1610733600000,1477606.6223
1282.9,1319.4,1279.3,1284.4,"2021-01-15T19:00:00+00:00",1610737200000,14169.2026
1281.5,1287.7,1257,1282.9,"2021-01-15T20:00:00+00:00",1610740800000,10382.3656
1303.4,1312.4,1277.1,1281.5,"2021-01-15T21:00:00+00:00",1610744400000,281.71
1316.1,1333.4,1294.6,1303.4,"2021-01-15T22:00:00+00:00",1610748000000,1697.7289
1317.1,1325,1307.2,1316.1,"2021-01-15T23:00:00+00:00",1610751600000,103160.1374
1346.2,1359.3,1316.1,1317.1,"2021-01-16T00:00:00+00:00",1610755200000,49336.658
1332.2,1353.7,1327.5,1346.2,"2021-01-16T01:00:00+00:00",1610758800000,6904.5269
1313.6,1347.7,1309.7,1332.2,"2021-01-16T02:00:00+00:00",1610762400000,618.3434
1328.8,1330.5,1309.7,1312.2,"2021-01-16T03:00:00+00:00",1610766000000,0
1330,1333.6,1316.3,1327.9,"2021-01-16T04:00:00+00:00",1610769600000,5294
1313.3,1349.1,1301.9,1330,"2021-01-16T05:00:00+00:00",1610773200000,41707.7154
